site,date,dayl,srad,tmax,tmin,temp,prcp,swe,vp
HARV,2017-06-21,54457.32,478.11,25.44,12.34,31.61,0,0,1433.3
HARV,2017-06-22,54456.33,519.08,25.92,10.09,30.965,0,0,1234.83
HARV,2017-06-23,54451.39,377.18,28.49,12.88,34.93,2.36,0,1485.51
HARV,2017-06-24,54442.49,362.98,27.67,18.15,36.745,0,0,2082.18
HARV,2017-06-25,54429.63,350.51,26.33,12.76,32.71,6.01,0,1473.22
HARV,2017-06-26,54412.84,363.77,24.46,10.26,29.59,3.68,0,1248.59
HARV,2017-06-27,54392.11,309.24,21.85,11.05,27.375,5.24,0,1316.27
HARV,2017-06-28,54367.48,488.94,22.04,7.68,25.88,0,0,1048.84
HARV,2017-06-29,54338.95,455.67,23.4,10.25,28.525,0,0,1248.23
HARV,2017-06-30,54306.56,338.39,25.96,12.58,32.25,29.29,0,1456.08
HARV,2017-07-01,54270.31,206.11,27.08,19.71,36.935,5.59,0,2295.44
HARV,2017-07-02,54230.26,241.18,28.11,19.34,37.78,4.04,0,2243.72
HARV,2017-07-03,54186.42,399.24,27.22,16.08,35.26,0,0,1826.39
HARV,2017-07-04,54138.82,490.05,26.6,11.42,32.31,0,0,1349.25
HARV,2017-07-05,54087.51,490,27.79,12,33.79,0,0,1401.49
HARV,2017-07-06,54032.53,433.86,26.87,13.8,33.77,0,0,1576.99
HARV,2017-07-07,53973.91,179.94,21.58,15.45,29.305,9.75,0,1754.55
HARV,2017-07-08,53911.69,251.62,24.32,15.46,32.05,11.15,0,1755.75
HARV,2017-07-09,53845.93,478.25,26.59,11.88,32.53,0,0,1390.72
HARV,2017-07-10,53776.67,349.8,26.34,12.36,32.52,2.5,0,1435.11
HARV,2017-07-11,53703.95,327.18,26.53,14.04,33.55,4.98,0,1601.76
HARV,2017-07-12,53627.84,288.28,27.4,16.88,35.84,2.35,0,1921.71
HARV,2017-07-13,53548.38,209.49,24.48,17.56,33.26,2.71,0,2005.91
HARV,2017-07-14,53465.63,174.84,17.99,12.73,24.355,2.04,0,1470.77
HARV,2017-07-15,53379.65,405.79,23.14,12.91,29.595,0,0,1488.31
HARV,2017-07-16,53290.48,479.38,27.78,13.49,34.525,0,0,1545.46
HARV,2017-07-17,53198.2,474.75,29.29,14.65,36.615,0,0,1666.49
HARV,2017-07-18,53102.85,407.06,29.18,17.64,38,0,0,2017.3
HARV,2017-07-19,53004.51,426.77,29.86,17.27,38.495,0,0,1969.84
HARV,2017-07-20,52903.23,438.41,30.65,17.21,39.255,0,0,1963.06
HARV,2017-07-21,52799.07,471.87,30.17,15.03,37.685,0,0,1707.86
HARV,2017-07-22,52692.09,453.84,28.97,15.11,36.525,0,0,1716.73
HARV,2017-07-23,52582.36,339.27,25.03,16.25,33.155,1.56,0,1846.68
HARV,2017-07-24,52469.95,124.21,18.41,14.65,25.735,22.28,0,1666.14
HARV,2017-07-25,52354.92,206.45,15.65,11.11,21.205,0,0,1321.71
HARV,2017-07-26,52237.32,480.79,22.26,8.84,26.68,0,0,1135.39
HARV,2017-07-27,52117.23,326.75,21.91,10.5,27.16,2.32,0,1268.74
HARV,2017-07-28,51994.7,378.98,23.68,14.18,30.77,0,0,1616.46
HARV,2017-07-29,51869.81,408.22,24.16,13.66,30.99,0,0,1563.08
HARV,2017-07-30,51742.62,500.13,23.88,9.06,28.41,0,0,1152.45
HARV,2017-07-31,51613.18,521.72,27.47,9.63,32.285,0,0,1197.58
HARV,2017-08-01,51481.57,513.97,29.91,11.59,35.705,0,0,1364.41
HARV,2017-08-02,51347.84,338.57,29.45,15.35,37.125,16.1,0,1743.54
HARV,2017-08-03,51212.06,327.59,28.61,15.45,36.335,18.71,0,1754.02
HARV,2017-08-04,51074.28,325.57,28.51,15.53,36.275,7.17,0,1763.84
HARV,2017-08-05,50934.58,178.31,24.55,18.61,33.855,33.53,0,2143.58
HARV,2017-08-06,50793.01,362.94,21.41,12.17,27.495,0,0,1418.05
HARV,2017-08-07,50649.62,398.58,21.12,10.65,26.445,2,0,1281.97
HARV,2017-08-08,50504.49,400.11,21.81,11.29,27.455,0,0,1337.95
HARV,2017-08-09,50357.66,497.41,25.11,9.14,29.68,0,0,1158.2
HARV,2017-08-10,50209.19,488.19,27,11.03,32.515,0,0,1314.61
HARV,2017-08-11,50059.14,320.1,26.95,14.28,34.09,3.47,0,1626.62
HARV,2017-08-12,49907.57,286.7,25.62,14.85,33.045,6.08,0,1688.15
HARV,2017-08-13,49754.52,317.2,24.75,16.18,32.84,0,0,1838.15
HARV,2017-08-14,49600.06,308.02,25.26,13.19,31.855,3.36,0,1515.93
HARV,2017-08-15,49444.23,275.98,23.61,13.47,30.345,5.53,0,1543.56
HARV,2017-08-16,49287.09,294.45,24.39,16.63,32.705,0,0,1891.87
HARV,2017-08-17,49128.68,481.79,25.54,9.59,30.335,0,0,1194.4
HARV,2017-08-18,48969.06,338.36,24.4,10.43,29.615,12.93,0,1262.79
HARV,2017-08-19,48808.27,323.86,25.89,16.97,34.375,0,0,1932.7
HARV,2017-08-20,48646.37,354.42,26.3,16.38,34.49,0,0,1862.36
HARV,2017-08-21,48483.39,443.14,26.51,12.67,32.845,0,0,1465.19
HARV,2017-08-22,48319.39,344.28,28.66,12.98,35.15,32.71,0,1495.16
HARV,2017-08-23,48154.4,310.07,25.63,16.9,34.08,0,0,1924.7
HARV,2017-08-24,47988.47,417.93,22.52,9.83,27.435,0,0,1213.19
HARV,2017-08-25,47821.65,374.64,21.39,10.67,26.725,0,0,1283.48
HARV,2017-08-26,47653.98,436.54,20.95,7.4,24.65,0,0,1029.48
HARV,2017-08-27,47485.49,447.53,22.02,7.44,25.74,0,0,1032.05
HARV,2017-08-28,47316.22,436.05,22.36,8.17,26.445,0,0,1084.92
HARV,2017-08-29,47146.22,367.95,19,8.37,23.185,1.94,0,1099.47
HARV,2017-08-30,46975.52,370.95,20.03,9.31,24.685,0,0,1171.37
HARV,2017-08-31,46804.16,442.9,21.19,6.93,24.655,0,0,996.63
HARV,2017-09-01,46632.18,451.88,19.18,4.52,21.44,0,0,842.95
HARV,2017-09-02,46459.61,356.4,18.43,1.78,19.32,6.28,0,694.44
HARV,2017-09-03,46286.49,314.79,17.23,4.25,19.355,21.99,0,827.19
HARV,2017-09-04,46112.84,327.34,19.3,9.86,24.23,0,0,1215.84
HARV,2017-09-05,45938.71,292.82,25.29,12.32,31.45,2.99,0,1431.54
HARV,2017-09-06,45764.13,133.38,22.57,17.48,31.31,39.82,0,1996.12
HARV,2017-09-07,45589.12,143.73,19,13.74,25.87,3.45,0,1571.37
HARV,2017-09-08,45413.72,364.4,18.53,7.77,22.415,0,0,1055.58
HARV,2017-09-09,45237.97,399.68,18.2,5.91,21.155,0,0,928.69
HARV,2017-09-10,45061.89,405.02,19.71,6.84,23.13,0,0,990.23
HARV,2017-09-11,44885.51,436.16,21.88,6.4,25.08,0,0,960.77
HARV,2017-09-12,44708.86,456.89,24.68,6.07,27.715,0,0,938.94
HARV,2017-09-13,44531.98,446.02,25.76,7.52,29.52,0,0,1037.65
HARV,2017-09-14,44354.88,303.44,24.31,9.32,28.97,6.61,0,1172.85
HARV,2017-09-15,44177.6,226.89,24.91,17.62,33.72,0,0,2014.19
HARV,2017-09-16,44000.17,280.81,27.02,17.65,35.845,0,0,2018.34
HARV,2017-09-17,43822.61,353.78,27.99,15.18,35.58,0,0,1724.21
HARV,2017-09-18,43644.96,308.5,24.89,14.52,32.15,0,0,1652.66
HARV,2017-09-19,43467.24,191.72,21.23,15.33,28.895,0.38,0,1741.23
HARV,2017-09-20,43289.47,177.32,21.05,15.69,28.895,0.4,0,1781.3
HARV,2017-09-21,43111.69,108.12,20.88,17.79,29.775,0,0,2035.75
HARV,2017-09-22,42933.93,258.42,22.23,14.29,29.375,0,0,1627.69
HARV,2017-09-23,42756.21,293.63,24.77,15.25,32.395,0,0,1732.19
HARV,2017-09-24,42578.55,394.89,30.06,13.2,36.66,0,0,1516.98
HARV,2017-09-25,42401,389.16,30.62,13.73,37.485,0,0,1570.45
HARV,2017-09-26,42223.56,356.73,29.94,15.62,37.75,0,0,1773.35
HARV,2017-09-27,42046.28,348.28,29.2,15.45,36.925,0,0,1754.83
HARV,2017-09-28,41869.19,289,25.07,15.04,32.59,0,0,1709.31
HARV,2017-09-29,41692.3,295.22,19.23,3.36,20.91,2.61,0,776.99
HARV,2017-09-30,41515.65,255.5,14.57,2.82,15.98,2.74,0,747.66
HARV,2017-10-01,41339.27,345.93,13.48,1.53,14.245,0,0,682.16
HARV,2017-10-02,41163.18,379.25,16.49,1.88,17.43,0,0,699.39
HARV,2017-10-03,40987.43,395.41,19.13,2.06,20.16,0,0,708.58
HARV,2017-10-04,40812.03,366.12,20.43,5.46,23.16,0,0,900.33
HARV,2017-10-05,40637.02,370.49,22.15,6.09,25.195,0,0,940.61
HARV,2017-10-06,40462.43,310.95,20.07,8.13,24.135,0.07,0,1082
HARV,2017-10-07,40288.3,304.27,20.28,8.37,24.465,0,0,1099.83
HARV,2017-10-08,40114.65,160.04,21.75,13.83,28.665,13.23,0,1579.73
HARV,2017-10-09,39941.52,72.18,21.36,17.98,30.35,23.48,0,2060.82
HARV,2017-10-10,39768.95,160.27,21.72,15.98,29.71,0,0,1814.92
HARV,2017-10-11,39596.96,304.58,21.17,9.07,25.705,2,0,1153.31
HARV,2017-10-12,39425.6,267.38,16.82,7.22,20.43,0,0,1016.29
HARV,2017-10-13,39254.9,343.89,14.83,0.7,15.18,0,0,642.45
HARV,2017-10-14,39084.89,355.76,18.35,2.13,19.415,0,0,711.82
HARV,2017-10-15,38915.62,178.9,20.18,11.26,25.81,2.62,0,1334.97
HARV,2017-10-16,38747.13,231.34,18.29,9.81,23.195,0,0,1211.41
HARV,2017-10-17,38579.44,322.39,11.24,-1.89,10.295,0,0,531.51
HARV,2017-10-18,38412.62,355,16.04,-1.87,15.105,0,0,532.47
HARV,2017-10-19,38246.69,336.13,19.42,2.59,20.715,0,0,735.61
HARV,2017-10-20,38081.69,309.35,18.72,4.13,20.785,0,0,820.22
HARV,2017-10-21,37917.68,313.68,20.19,4.23,22.305,0,0,826.07
HARV,2017-10-22,37754.7,325.2,22.8,4.2,24.9,0,0,824.35
HARV,2017-10-23,37592.79,230.96,21.24,4.25,23.365,5.34,0,827.63
HARV,2017-10-24,37431.99,189.69,20.02,7.78,23.91,64.49,0,1056.38
HARV,2017-10-25,37272.36,87.17,19.76,14.69,27.105,32.93,0,1670.36
HARV,2017-10-26,37113.95,92.83,14.26,9.17,18.845,35.29,0,1160.4
HARV,2017-10-27,36956.8,190.77,11.57,3.68,13.41,0,0,795.06
HARV,2017-10-28,36800.96,263.26,15.12,2.68,16.46,0,0,740.75
HARV,2017-10-29,36646.49,188.29,16.11,4.26,18.24,58.01,0,828.15
HARV,2017-10-30,36493.43,90.99,15.61,11.87,21.545,0,0,1389.53
HARV,2017-10-31,36341.85,220.95,12.73,3.05,14.255,0,0,760
HARV,2017-11-01,36191.79,262.83,10.6,-1.8,9.7,0.84,0,535.41
HARV,2017-11-02,36043.31,284.97,14.08,-0.94,13.61,0,0,570.38
HARV,2017-11-03,35896.47,206.46,18.24,8.8,22.64,0,0,1132.05
HARV,2017-11-04,35751.32,278.31,14.86,0.07,14.895,0,0,613.99
HARV,2017-11-05,35607.93,242.32,12.4,0.9,12.85,1.11,0,651.96
HARV,2017-11-06,35466.34,134.33,14.18,6.25,17.305,5.85,0,950.73
HARV,2017-11-07,35326.63,205.41,10.76,1.5,11.51,1.76,0,680.78
HARV,2017-11-08,35188.84,135.84,5.49,-0.23,5.375,0,0,600.4
HARV,2017-11-09,35053.05,227.2,6.51,-4.37,4.325,1.26,0,441.67
HARV,2017-11-10,34919.3,183.73,3.78,-4.4,1.58,0,0,440.86
HARV,2017-11-11,34787.68,215.62,0.88,-9.22,-3.73,0,0,304.17
HARV,2017-11-12,34658.23,221,2.04,-8.51,-2.215,0,0,321.58
HARV,2017-11-13,34531.02,210.72,4.22,-5.71,1.365,0.89,0,399.13
HARV,2017-11-14,34406.11,63.22,1.23,-1.23,0.615,0,0,558.04
HARV,2017-11-15,34283.57,106.62,3.45,-1.06,2.92,0,0,565.16
HARV,2017-11-16,34163.46,123.51,6.03,-1.3,5.38,7.58,0,555.48
HARV,2017-11-17,34045.85,140.65,5.36,-0.58,5.07,0,0,585.51
HARV,2017-11-18,33930.79,186.55,7.85,-5.92,4.89,9.31,0,392.74
HARV,2017-11-19,33818.36,194.14,11.22,-5.28,8.58,5.24,0,412.37
HARV,2017-11-20,33708.62,205.37,6.91,-2.77,5.525,0,0,498.11
HARV,2017-11-21,33601.63,211.31,7.18,-2.84,5.76,0,0,495.49
HARV,2017-11-22,33497.45,173.33,8.71,-3.45,6.985,7.38,0,473.56
HARV,2017-11-23,33396.15,184.54,3.51,-4.58,1.22,0,0,434.9
HARV,2017-11-24,33297.78,197.94,4.88,-4.33,2.715,0,0,443.15
HARV,2017-11-25,33202.42,235.9,8.88,-4.7,6.53,0,0,430.86
HARV,2017-11-26,33110.11,175.81,7.64,-0.69,7.295,0,0,580.77
HARV,2017-11-27,33020.93,132.51,4.2,-1.59,3.405,0,0,543.72
HARV,2017-11-28,32934.92,235.35,5.06,-8.73,0.695,0,0,316.01
HARV,2017-11-29,32852.15,244.72,9.57,-7.66,5.74,0,0,343.51
HARV,2017-11-30,32772.67,169.41,8.62,-5.52,5.86,4.35,0,405.02
HARV,2017-12-01,32696.54,200.05,5.11,-5.71,2.255,0,0,399.11
HARV,2017-12-02,32623.8,165.09,4.69,-3.4,2.99,0,0,475.14
HARV,2017-12-03,32554.52,135,3.15,-3.16,1.57,0,0,483.92
HARV,2017-12-04,32488.73,181.95,5.98,-3.23,4.365,0,0,481.48
HARV,2017-12-05,32426.49,162.76,9.86,-3.53,8.095,21.14,0,470.71
HARV,2017-12-06,32367.85,171.85,10.57,1.62,11.38,0,0,686.66
HARV,2017-12-07,32312.84,156.43,3.53,-4.1,1.48,0,0,451
HARV,2017-12-08,32261.5,155.4,2.15,-5.47,-0.585,0,0,406.6
HARV,2017-12-09,32213.88,107.51,-0.5,-6.49,-3.745,8.96,8.96,375.83
HARV,2017-12-10,32170.02,119.53,-0.56,-5.42,-3.27,0,8.72,407.94
HARV,2017-12-11,32129.94,127.97,0.02,-5.17,-2.565,0.05,8.37,415.84
HARV,2017-12-12,32093.67,97.37,0.76,-4.48,-1.48,10.64,7.74,438.01
HARV,2017-12-13,32061.25,157.08,-4.55,-10.88,-9.99,0,7.74,266.66
HARV,2017-12-14,32032.7,113.9,-6.64,-11.08,-12.18,0,7.74,262.29
HARV,2017-12-15,32008.04,219.01,-5.75,-16.11,-13.805,0,7.74,173.88
HARV,2017-12-16,31987.29,221.85,-4.84,-15.63,-12.655,0,7.74,181.06
HARV,2017-12-17,31970.47,229.06,-3.86,-15.6,-11.66,0,7.74,181.39
HARV,2017-12-18,31957.59,237.73,-2.78,-15.53,-10.545,1.35,9.09,182.44
HARV,2017-12-19,31948.66,211.21,2.39,-7.76,-1.49,0,9.09,340.93
HARV,2017-12-20,31943.69,92.4,3.24,-0.49,2.995,0,6.77,589.07
HARV,2017-12-21,31942.68,116.79,-0.02,-6.5,-3.27,2.6,9.37,375.59
HARV,2017-12-22,31945.63,109.49,-1.56,-7.39,-5.255,5.73,15.1,350.69
HARV,2017-12-23,31952.55,96.4,-2.23,-7.15,-5.805,16.96,32.06,357.22
HARV,2017-12-24,31963.42,68.22,-0.41,-3.75,-2.285,5.1,31.11,462.99
HARV,2017-12-25,31978.24,105.32,-1.28,-6.45,-4.505,6.81,37.92,376.98
HARV,2017-12-26,31996.99,189.02,-4.57,-11.82,-10.48,0,37.92,247.19
HARV,2017-12-27,32019.66,230.72,-8.83,-18.76,-18.21,0,37.92,138.96
HARV,2017-12-28,32046.24,230.05,-11.13,-20.75,-21.505,0,37.92,116.95
HARV,2017-12-29,32076.69,214.62,-14.71,-22.92,-26.17,0,37.92,96.66
HARV,2017-12-30,32111.01,242.36,-12.72,-22.85,-24.145,0,37.92,97.26
HARV,2017-12-31,32149.15,252.95,-12.57,-23.73,-24.435,0,37.92,89.89
HARV,2018-01-01,32191.29,181.62,-15.62,-23.68,-27.46,0,42.6,90.34
HARV,2018-01-02,32237.02,251.01,-12.35,-25.91,-25.305,0,42.6,73.81
HARV,2018-01-03,32286.48,200.93,-8.25,-24.95,-20.725,3.21,45.8,80.57
HARV,2018-01-04,32339.64,190.73,-5.63,-19.31,-15.285,15.05,60.85,132.59
HARV,2018-01-05,32396.46,107.23,-11.08,-15.39,-18.775,0,60.85,184.66
HARV,2018-01-06,32456.89,131.97,-13.83,-19.17,-23.415,0,60.85,134.17
HARV,2018-01-07,32520.89,261.93,-12.44,-26.07,-25.475,0,60.85,72.72
HARV,2018-01-08,32588.42,292.12,-5.65,-26.28,-18.79,0.48,61.33,71.33
HARV,2018-01-09,32659.42,210.43,-0.25,-9.62,-5.06,0,61.33,294.56
HARV,2018-01-10,32733.85,271.16,2.96,-11.95,-3.015,0,61.33,244.7
HARV,2018-01-11,32811.65,215.68,5.38,-13.23,-1.235,3,64.33,220.57
HARV,2018-01-12,32892.76,159.11,11.95,2.09,12.995,59.01,60.94,709.85
HARV,2018-01-13,32977.15,154.09,13.63,4.12,15.69,7.55,56.69,819.83
HARV,2018-01-14,33064.74,266.58,-1.48,-14.67,-8.815,0,56.69,195.92
HARV,2018-01-15,33155.47,200.03,-8.16,-16.28,-16.3,0,56.69,171.41
HARV,2018-01-16,33249.3,180.58,-5.13,-15.67,-12.965,6.74,63.43,180.45
HARV,2018-01-17,33346.16,157.36,-1.17,-9.76,-6.05,3.83,67.25,291.4
HARV,2018-01-18,33445.99,252.55,-2.45,-13.43,-9.165,0,67.25,217.02
HARV,2018-01-19,33548.73,255.94,-2,-13.04,-8.52,0,67.25,223.98
HARV,2018-01-20,33654.31,259.39,2.55,-8.77,-1.835,0,67.25,315.07
HARV,2018-01-21,33762.67,202.06,5.19,-2.76,3.81,1.13,65.89,498.48
HARV,2018-01-22,33873.76,138.83,4.61,-2.52,3.35,4.67,64.43,507.51
HARV,2018-01-23,33987.49,77.95,2.18,-1.54,1.41,21.42,62.56,545.58
HARV,2018-01-24,34103.82,115.81,2.11,-2.03,1.095,0,60.89,526.35
HARV,2018-01-25,34222.68,233.29,-1.59,-10.54,-6.86,0,60.89,273.87
HARV,2018-01-26,34344,287.47,-2.73,-14.95,-10.205,0,60.89,191.55
HARV,2018-01-27,34467.72,326.97,3.15,-13.86,-3.78,1.21,62.1,209.41
HARV,2018-01-28,34593.78,225.27,6.17,-2.29,5.025,0,60.54,516.3
HARV,2018-01-29,34722.11,234.86,6.2,-2.61,4.895,0,59.12,504.1
HARV,2018-01-30,34852.65,200.46,0.66,-6.34,-2.51,0,59.12,380.32
HARV,2018-01-31,34985.33,210.63,-1.47,-12.4,-7.67,3.13,62.25,235.87
HARV,2018-02-01,35120.1,211.05,-0.41,-11.01,-5.915,10.32,72.58,263.87
HARV,2018-02-02,35256.89,172.97,-0.98,-6.45,-4.205,0,72.58,377.23
HARV,2018-02-03,35395.64,365.05,-2.85,-21.43,-13.565,0,72.58,110.21
HARV,2018-02-04,35536.29,269.27,-0.52,-17.21,-9.125,19.77,92.35,158.53
HARV,2018-02-05,35678.78,211.82,2.82,-4.13,0.755,0,91.57,449.88
HARV,2018-02-06,35823.05,324.93,0.58,-11.65,-5.245,0,91.57,250.65
HARV,2018-02-07,35969.04,230.84,-1.78,-12.22,-7.89,17.41,108.98,239.36
HARV,2018-02-08,36116.7,263.08,-2.68,-10.81,-8.085,0,108.98,268.17
HARV,2018-02-09,36265.97,367.43,-2.48,-16.34,-10.65,0,108.98,170.6
HARV,2018-02-10,36416.79,294.58,1.46,-14.94,-6.01,16.59,125.57,191.58
HARV,2018-02-11,36569.11,173.6,6.17,-0.55,5.895,18.27,123.28,586.57
HARV,2018-02-12,36722.87,201.53,5.62,0.02,5.63,0,120.75,611.57
HARV,2018-02-13,36878.03,353.16,2.23,-9.07,-2.305,0,120.75,307.72
HARV,2018-02-14,37034.53,357.23,2.29,-9.12,-2.27,0,120.75,306.43
HARV,2018-02-15,37192.31,292.49,6.22,-2.16,5.14,0.47,119.14,521.2
HARV,2018-02-16,37351.33,308.24,6.93,-2,5.93,0,117.46,527.34
HARV,2018-02-17,37511.54,290.06,5.78,-7,2.28,12.11,129.57,361.62
HARV,2018-02-18,37672.9,318.03,2.6,-6.17,-0.485,0,129.57,385.19
HARV,2018-02-19,37835.35,305.59,4.45,-9.1,-0.1,4.64,134.21,306.94
HARV,2018-02-20,37998.85,440.57,10.28,-7.29,6.635,0,134.21,353.54
HARV,2018-02-21,38163.35,412.64,17.86,2.44,19.08,0,130.67,728
HARV,2018-02-22,38328.81,297.42,15.49,1.53,16.255,3.5,127.51,681.91
HARV,2018-02-23,38495.19,259.3,4.02,-6.2,0.92,7,134.5,384.43
HARV,2018-02-24,38662.45,255.25,4.45,-5.43,1.735,3.8,134.27,407.58
HARV,2018-02-25,38830.54,221.31,6.47,-1.63,5.655,12.86,132.43,542.11
HARV,2018-02-26,38999.42,162.97,3.78,-0.2,3.68,0,129.99,602.05
HARV,2018-02-27,39169.06,401.63,8.22,-3.78,6.33,0,129.06,462.01
HARV,2018-02-28,39339.42,445.06,10.21,-4.78,7.82,0,128.55,428.21
HARV,2018-03-01,39510.45,329.04,12.8,-2.13,11.735,8.31,126.92,522.33
HARV,2018-03-02,39682.13,284.54,9.51,-1.51,8.755,25.81,125.03,546.99
HARV,2018-03-03,39854.41,178.83,3.48,-0.84,3.06,0,122.86,574.57
HARV,2018-03-04,40027.26,111.19,3.85,0.36,4.03,2.19,120.19,627.04
HARV,2018-03-05,40200.65,215.54,3.4,-1.56,2.62,0,118.33,544.64
HARV,2018-03-06,40374.55,409.12,5.44,-5.25,2.815,0,118.01,413.49
HARV,2018-03-07,40548.91,266.66,4.52,-4.13,2.455,18.4,117.23,449.99
HARV,2018-03-08,40723.71,84.87,-0.55,-2.75,-1.925,2.17,115.86,498.86
HARV,2018-03-09,40898.91,282.43,-0.13,-6.17,-3.215,0,115.86,385.25
HARV,2018-03-10,41074.49,283.76,0.33,-5.65,-2.495,0,115.71,401
HARV,2018-03-11,41250.42,344.49,1.71,-5.63,-1.105,0,115.56,401.49
HARV,2018-03-12,41426.65,334.84,4.11,-6.42,0.9,4.08,119.64,378.06
HARV,2018-03-13,41603.17,299.86,2.55,-6.03,-0.465,13.79,133.43,389.36
HARV,2018-03-14,41779.94,148.04,-1.56,-5.25,-4.185,2.35,133.11,413.42
HARV,2018-03-15,41956.94,245,0.04,-4.49,-2.205,0,132.48,437.73
HARV,2018-03-16,42134.13,369.66,1.33,-5.82,-1.58,0,132.4,395.82
HARV,2018-03-17,42311.49,445.45,0.89,-8.31,-3.265,0,132.4,326.61
HARV,2018-03-18,42488.98,558.16,2.25,-13.43,-4.465,0,132.4,217
HARV,2018-03-19,42666.59,550.48,-0.3,-14.63,-7.615,0,132.4,196.6
HARV,2018-03-20,42844.28,559.49,1.45,-13.74,-5.42,0,132.4,211.59
HARV,2018-03-21,43022.03,559.05,3.07,-11.89,-2.875,0,132.4,245.93
HARV,2018-03-22,43199.81,456.02,4.26,-5.09,1.715,0,132.02,418.51
HARV,2018-03-23,43377.58,524.48,6.87,-5.12,4.31,0,131.65,417.44
HARV,2018-03-24,43555.33,505.33,5.19,-5.56,2.41,0,131.46,403.79
HARV,2018-03-25,43733.02,419.11,5.16,-2.7,3.81,0,130.08,500.82
HARV,2018-03-26,43910.63,540.43,4.52,-7.51,0.765,0,130.08,347.57
HARV,2018-03-27,44088.13,586.43,7.02,-8.53,2.755,1.02,131.1,320.88
HARV,2018-03-28,44265.48,588.02,8.92,-7.18,5.33,0,131.1,356.39
HARV,2018-03-29,44442.68,405.09,11.1,-1.71,10.245,4.77,129.3,538.67
HARV,2018-03-30,44619.67,502.99,10.11,-0.63,9.795,0,127.04,583.26
HARV,2018-03-31,44796.44,522.02,10.58,-0.76,10.2,0,124.84,577.72
HARV,2018-04-01,44972.96,499.99,11.17,0.73,11.535,1.2,122.01,644.09
HARV,2018-04-02,45149.2,396.48,8.66,-2.92,7.2,3.16,120.72,492.57
HARV,2018-04-03,45325.12,329.34,4.38,-4.1,2.33,10.97,119.92,450.74
HARV,2018-04-04,45500.7,360.51,6.48,-3.34,4.81,9.07,118.81,477.2
HARV,2018-04-05,45675.91,557.77,7.57,-5.23,4.955,0,118.49,413.8
HARV,2018-04-06,45850.71,365.46,2.68,-6.97,-0.805,15.56,134.05,362.31
HARV,2018-04-07,46025.07,451.8,2.18,-6.54,-1.09,0,134.05,374.58
HARV,2018-04-08,46198.97,506.01,3.75,-6.63,0.435,0,134.05,371.93
HARV,2018-04-09,46372.36,482.44,3.89,-5.8,0.99,0,133.96,396.45
HARV,2018-04-10,46545.21,514.57,5.21,-5.56,2.43,0.69,133.77,403.82
HARV,2018-04-11,46717.5,520.88,5.29,-5.63,2.475,0,133.62,401.64
HARV,2018-04-12,46889.17,454.44,9.73,-5.63,6.915,2.99,133.46,401.45
HARV,2018-04-13,47060.21,609.76,14.23,-2.16,13.15,0,131.85,521.3
HARV,2018-04-14,47230.57,530.73,18.2,5.31,20.855,0,127.1,890.97
HARV,2018-04-15,47400.21,387.99,9.21,-2.55,7.935,16.42,125.65,506.16
HARV,2018-04-16,47569.09,200.04,1.68,-3.4,-0.02,29.32,124.56,475.13
HARV,2018-04-17,47737.19,316.43,4.72,-1.28,4.08,0,122.58,556.09
HARV,2018-04-18,47904.44,428.86,6.57,-1.84,5.65,0,120.83,533.6
HARV,2018-04-19,48070.83,340.67,8.03,-0.93,7.565,3.17,118.7,570.6
HARV,2018-04-20,48236.29,411.13,5.83,-1.81,4.925,0,116.94,534.8
HARV,2018-04-21,48400.8,580.29,10.11,-2.94,8.64,0,115.66,491.97
HARV,2018-04-22,48564.3,635.96,13.57,-3.31,11.915,0,114.53,478.28
HARV,2018-04-23,48726.75,648.89,15.98,-2.77,14.595,0,113.17,498.17
HARV,2018-04-24,48888.11,488.85,18.45,-1.76,17.57,2.36,111.39,536.91
HARV,2018-04-25,49048.32,459.66,18.25,1.54,19.02,15.54,108.22,682.45
HARV,2018-04-26,49207.34,318.07,13.34,7.08,16.88,0,102.73,1006.91
HARV,2018-04-27,49365.13,418.06,15.02,2.09,16.065,6.43,99.33,710.02
HARV,2018-04-28,49521.63,520.75,15.85,4.31,18.005,1.76,95,830.75
HARV,2018-04-29,49676.79,341.85,17.31,7.63,21.125,3.11,89.28,1045.73
HARV,2018-04-30,49830.55,342.58,9.45,0.27,9.585,4.26,86.65,622.6
HARV,2018-05-01,49982.88,561.57,13.1,0.27,13.235,0,84.01,622.59
HARV,2018-05-02,50133.7,651.58,24.08,2.1,25.13,0,80.61,710.29
HARV,2018-05-03,50282.97,625.75,30.25,8.42,34.46,0.95,74.56,1103.03
HARV,2018-05-04,50430.64,526.43,29.07,14.43,36.285,1.8,65.98,1642.64
HARV,2018-05-05,50576.63,543.98,25.06,10.28,30.2,0,59.14,1250.75
HARV,2018-05-06,50720.91,304.08,19.94,10.63,25.255,6.12,52.16,1280.24
HARV,2018-05-07,50863.4,358.81,16.3,8.45,20.525,0,46.09,1105.4
HARV,2018-05-08,51004.06,575.31,21.69,5.47,24.425,0,41.27,900.79
HARV,2018-05-09,51142.81,603.13,24.83,5.52,27.59,0,36.43,903.82
HARV,2018-05-10,51279.61,602.92,25.5,5.61,28.305,0,31.56,909.77
HARV,2018-05-11,51414.38,502.14,22.03,8.51,26.285,0,25.47,1109.79
HARV,2018-05-12,51547.07,317.03,17.2,6.98,20.69,4.76,20.02,999.78
